X,Y,FID,UML_ID,Group_Name,Parent_Com,Mill_Name,RSPO_Statu,RSPO_Type,Date,Latitude,Longitude,GPS_coordi,GPS_coor_1,GPS_coor_2,ISO,Country,Province,District,Confidence,Alternativ,Field17
104.332258,-2.23413,317,PO1000007474,MAKIN,BANYU KAHURIPAN INDONESIA,LALAN,Not RSPO Certified, ,2020/09/01 00:00:00+00,-2.23413,104.332258,"-2.23413, 104.332258",104.332258,-2.23413,IDN,Indonesia,Sumatera Selatan,Musi Banyuasin,1-Fully Verified, , 
99.084503,8.26238,318,PO1000007475,UNKNOWN,NAMHONG PALM OIL CO.,NAMHONG PALM OIL CO.,Not RSPO Certified, ,2020/09/01 00:00:00+00,8.26238,99.084503,"8.26238, 99.084503",99.084503,8.26238,THA,Thailand,Krabi,Khao Phanom,1-Fully Verified, , 
105.134545,-5.073927,319,PO1000007477,PTPN III,PERKEBUNAN NUSANTARA VII,BEKRI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-5.073927,105.134545,"-5.073927, 105.134545",105.134545,-5.073927,IDN,Indonesia,Lampung,Lampung Tengah,1-Fully Verified, , 
150.0344,-5.523764,320,PO1000007478,NBPOL,NEW BRITAIN PALM OIL,NUMUNDO,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-5.523764,150.0344,"-5.523764, 150.0344",150.0344,-5.523764,PNG,Papua New Guinea,West New Britain,Talasea,1-Fully Verified, , 
102.240672,-1.49723,321,PO1000007481,SUPERVENTURE,BINA MITRA MAKMUR,BINA MITRA MAKMUR,Not RSPO Certified, ,2020/09/01 00:00:00+00,-1.49723,102.240672,"-1.49723, 102.240672",102.240672,-1.49723,IDN,Indonesia,Jambi,Bungo,1-Fully Verified, , 
-76.61233,7.567717,322,PO1000007483,C.I BIOCOSTA S.A,BIOPLANTA PALMERA PARA EL DESARROLLO S.A.,BIOPLANTA PALMERA PARA EL DESARROLLO S.A.,Not RSPO Certified, ,2020/09/01 00:00:00+00,7.567717,-76.61233,"7.567717, -76.61233",-76.61233,7.567717,COL,Colombia,Antioquia,Chigorodó,1-Fully Verified, , 
115.044117,-1.751747,323,PO1000007485,CILIANDRY ANKY ABADI,BORNEO KETAPANG INDAH,BORNEO KETAPANG INDAH,Not RSPO Certified, ,2020/09/01 00:00:00+00,-1.751747,115.044117,"-1.751747, 115.044117",115.044117,-1.751747,IDN,Indonesia,Kalimantan Tengah,Barito Timur,1-Fully Verified, , 
102.160547,-1.692028,324,PO1000007486,UNKNOWN,BUDI NABATI PERKASA,BUDI NABATI PERKASA,Not RSPO Certified, ,2020/09/01 00:00:00+00,-1.692028,102.160547,"-1.692028, 102.160547",102.160547,-1.692028,IDN,Indonesia,Jambi,Bungo,1-Fully Verified, , 
102.9681,3.395214,325,PO1000007489,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,CINI 2,Not RSPO Certified, ,2020/09/01 00:00:00+00,3.395214,102.9681,"3.395214, 102.9681",102.9681,3.395214,MYS,Malaysia,Pahang,Pekan,1-Fully Verified, , 
80.94,17.20973,326,PO1000007490,UNKNOWN,GODREJ AGROVET LTD,CHINTAMPALLI,Not RSPO Certified, ,2020/09/01 00:00:00+00,17.20973,80.94,"17.20973, 80.94",80.94,17.20973,IND,India,Telangana,Khammam,1-Fully Verified, , 
107.66,-7.59417,327,PO1000007492,J.A. WATTIE (JAWA),CONDONG GARUT,CONDONG GARUT,Not RSPO Certified, ,2020/09/01 00:00:00+00,-7.59417,107.66,"-7.59417, 107.66",107.66,-7.59417,IDN,Indonesia,Jawa Barat,Garut,1-Fully Verified, , 
-87.566556,15.70294,328,PO1000007493,UNKNOWN,"CORPORACION AGROINDUSTRIAL DE PALMICULTORES, S.A.(CORAPSA)","CORPORACION AGROINDUSTRIAL DE PALMICULTORES, S.A.(CORAPSA)",Not RSPO Certified, ,2020/09/01 00:00:00+00,15.70294,-87.566556,"15.70294, -87.566556",-87.566556,15.70294,HND,Honduras,Atlántida,Tela,1-Fully Verified, , 
-82.788639,8.42464,329,PO1000007494,UNKNOWN,CORPORACION INDUSTRIAL BARU S.A. (CIBA S.A.),CORPORACION INDUSTRIAL BARU S.A. (CIBA S.A.),Not RSPO Certified, ,2020/09/01 00:00:00+00,8.42464,-82.788639,"8.42464, -82.788639",-82.788639,8.42464,PAN,Panama,Chiriquí,Alanje,1-Fully Verified, , 
101.740183,-1.149817,330,PO1000007496,UNKNOWN,DHARMASRAYA SAWIT LESTARI,DHARMASRAYA SAWIT LESTARI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-1.149817,101.740183,"-1.149817, 101.740183",101.740183,-1.149817,IDN,Indonesia,Sumatera Barat,Dharmasraya,1-Fully Verified, , 
113.310333,3.14292,331,PO1000007497,DOUBLE DYNASTY SDN BHD,DD PALM OIL MILL SDN BHD,DD PALM,Not RSPO Certified, ,2020/09/01 00:00:00+00,3.14292,113.310333,"3.14292, 113.310333",113.310333,3.14292,MYS,Malaysia,Sarawak,Bintulu,1-Fully Verified, , 
-82.823919,8.319,332,PO1000007500,UNKNOWN,EBASA,EXTRACTORA DEL BARU,Not RSPO Certified, ,2020/09/01 00:00:00+00,8.319,-82.823919,"8.319, -82.823919",-82.823919,8.319,PAN,Panama,Chiriquí,Barú,1-Fully Verified, , 
-75.327607,9.9235,333,PO1000007502,OLEOFLORES,EXTRACTORA MARIA LA BAJA S.A.,EXTRACTORA MARIA LA BAJA S.A.,Not RSPO Certified, ,2020/09/01 00:00:00+00,9.9235,-75.327607,"9.9235, -75.327607",-75.327607,9.9235,COL,Colombia,Bolívar,María la Baja,1-Fully Verified, , 
99.138781,9.282102,334,PO1000007503,UNKNOWN,THACHANG PALM INDUSTRY,THACHANG PALM INDUSTRY,Not RSPO Certified, ,2020/09/01 00:00:00+00,9.282102,99.138781,"9.282102, 99.138781",99.138781,9.282102,THA,Thailand,Surat Thani,Tha Chang,1-Fully Verified, , 
-91.938944,14.564833,335,PO1000007504,GRUPO HAME,PALMAS DEL HORIZONTE S.A. (PAHOSA),PAHOSA,Not RSPO Certified, ,2020/09/01 00:00:00+00,14.564833,-91.938944,"14.564833, -91.938944",-91.938944,14.564833,GTM,Guatemala,Quezaltenango,Coatepeque,1-Fully Verified, , 
101.658622,2.650057,336,PO1000007505,SOUTHERN GROUP,SOUTHERN REALTY (MALAYA) SDN BHD,FERMANAGH,Not RSPO Certified, ,2020/09/01 00:00:00+00,2.650057,101.658622,"2.650057, 101.658622",101.658622,2.650057,MYS,Malaysia,Selangor,Sepang,1-Fully Verified, , 
99.124189,9.60608,337,PO1000007507,UNKNOWN,"THACHANA PALM OIL CO., LTD.","THACHANA PALM OIL CO., LTD.",Not RSPO Certified, ,2020/09/01 00:00:00+00,9.60608,99.124189,"9.60608, 99.124189",99.124189,9.60608,THA,Thailand,Surat Thani,Tha Chana,1-Fully Verified, , 
101.827,-0.45481,338,PO1000007508,UNKNOWN,GEMILANG SAWIT LESTARI,GEMILANG SAWIT LESTARI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-0.45481,101.827,"-0.45481, 101.827",101.827,-0.45481,IDN,Indonesia,Riau,Kuantan Singingi,1-Fully Verified, , 
104.694516,-3.1192,339,PO1000007509,UNKNOWN,GOLDEN OILINDO NUSANTARA,GOLDEN OILINDO NUSANTARA,Not RSPO Certified, ,2020/09/01 00:00:00+00,-3.1192,104.694516,"-3.1192, 104.694516",104.694516,-3.1192,IDN,Indonesia,Sumatera Selatan,Ogan Ilir,1-Fully Verified, , 
102.467759,12.2982,340,PO1000007510,UNKNOWN,THAI EASTERN TRAT CO,THAI EASTERN TRAT CO,Not RSPO Certified, ,2020/09/01 00:00:00+00,12.2982,102.467759,"12.2982, 102.467759",102.467759,12.2982,THA,Thailand,Trat,Muang Trat,1-Fully Verified, , 
101.750833,-0.860278,341,PO1000007511,SARIMAS,TRI BAKTI SARIMAS,IBUL,Not RSPO Certified, ,2020/09/01 00:00:00+00,-0.860278,101.750833,"-0.860278, 101.750833",101.750833,-0.860278,IDN,Indonesia,Riau,Kuantan Singingi,1-Fully Verified, , 
99.203191,10.69561,342,PO1000007512,VICHITBHAN GROUP,VICHITBHAN PALMOIL PUBLIC COMPANY LTD,THASAE MILL,Not RSPO Certified, ,2020/09/01 00:00:00+00,10.69561,99.203191,"10.69561, 99.203191",99.203191,10.69561,THA,Thailand,Chumphon,Tha Sae,1-Fully Verified, , 
99.143782,10.71182,343,PO1000007514,UNKNOWN,THASAE CO-OP,THASAE CO-OP,Not RSPO Certified, ,2020/09/01 00:00:00+00,10.71182,99.143782,"10.71182, 99.143782",99.143782,10.71182,THA,Thailand,Chumphon,Tha Sae,1-Fully Verified, , 
109.852133,0.23495,344,PO1000007515,AHMAD ZAKI RESOURCES BERHAD,ICHTIAR GUSTI PUDI,ICHTIAR GUSTI PUDI,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.23495,109.852133,"0.23495, 109.852133",109.852133,0.23495,IDN,Indonesia,Kalimantan Barat,Landak,1-Fully Verified, , 
116.1398,-0.598324,345,PO1000007516,LONSUM,PERUSAHAAN PERKEBUNAN LONDON SUMATRA INDONESIA,PAHU MAKMUR,Not RSPO Certified, ,2020/09/01 00:00:00+00,-0.598324,116.1398,"-0.598324, 116.1398",116.1398,-0.598324,IDN,Indonesia,Kalimantan Timur,Kutai Barat,1-Fully Verified, , 
119.344864,-2.0579,346,PO1000007519,TRINITY INTERLINK,TRINITY PALMAS PLANTATION,TRINITY PALMAS PLANTATION,Not RSPO Certified, ,2020/09/01 00:00:00+00,-2.0579,119.344864,"-2.0579, 119.344864",119.344864,-2.0579,IDN,Indonesia,Sulawesi Barat,Mamuju,1-Fully Verified, , 
101.153168,6.81496,347,PO1000007520,UNKNOWN,"PALM PATTANA SOUTHERN BORDER CO., LTD",PALM PATTANA SOUTHERN BORDER,Not RSPO Certified, ,2020/09/01 00:00:00+00,6.81496,101.153168,"6.81496, 101.153168",101.153168,6.81496,THA,Thailand,Pattani,Nong Chik,1-Fully Verified, , 
150.0853,-5.4857,348,PO1000007522,NBPOL,NEW BRITAIN PALM OIL,WARASTON,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-5.4857,150.0853,"-5.4857, 150.0853",150.0853,-5.4857,PNG,Papua New Guinea,West New Britain,Talasea,1-Fully Verified, , 
101.600256,0.478069,349,PO1000007523,SUNGAI BUDI,TUNAS BARU LAMPUNG,PKS 8,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.478069,101.600256,"0.478069, 101.600256",101.600256,0.478069,IDN,Indonesia,Riau,Pelalawan,1-Fully Verified, , 
100.131917,1.06108,350,PO1000007524,UNKNOWN,JABAL PERKASA,JABAL PERKASA,Not RSPO Certified, ,2020/09/01 00:00:00+00,1.06108,100.131917,"1.06108, 100.131917",100.131917,1.06108,IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified, , 
101.467214,2.845865,351,PO1000007526,JUGRA PALM OIL MILL SDN BHD,JUGRA PALM OIL MILL SDN BHD,JUGRA,Not RSPO Certified, ,2020/09/01 00:00:00+00,2.845865,101.467214,"2.845865, 101.467214",101.467214,2.845865,MYS,Malaysia,Selangor,Kuala Langat,1-Fully Verified, , 
102.222483,3.982938,352,PO1000007527,FELCRA BERHAD,FELCRA JAYAPUTRA SDN BHD,JAYAPUTRA,Not RSPO Certified, ,2020/09/01 00:00:00+00,3.982938,102.222483,"3.982938, 102.222483",102.222483,3.982938,MYS,Malaysia,Pahang,Jerantut,1-Fully Verified, , 
116.9161,0.134167,353,PO1000007528,KENCANA AGRI,AGRI EASTBORNEO KENCANA,AGRI EASTBORNEO KENCANA,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.134167,116.9161,"0.134167, 116.9161",116.9161,0.134167,IDN,Indonesia,Kalimantan Timur,Kutai Kartanegara,1-Fully Verified, , 
99.667418,2.665007,354,PO1000007529,UNKNOWN,VAREM SAWIT CEMERLANG,VAREM SAWIT CEMERLANG,Not RSPO Certified, ,2020/09/01 00:00:00+00,2.665007,99.667418,"2.665007, 99.667418",99.667418,2.665007,IDN,Indonesia,Sumatera Utara,Asahan,1-Fully Verified, , 
102.345482,3.862045,355,PO1000007530,KILANG KELAPA SAWIT JERANTUT SDN BHD,KILANG KELAPA SAWIT JERANTUT SDN BHD,JERANTUT,Not RSPO Certified, ,2020/09/01 00:00:00+00,3.862045,102.345482,"3.862045, 102.345482",102.345482,3.862045,MYS,Malaysia,Pahang,Jerantut,1-Fully Verified, , 
-72.63589,8.53507,356,PO1000007531,UNKNOWN,PALMICULTORES DEL NORTE S.A.S.,PALMICULTORES DEL NORTE (PALNORTE) S.A.S.,Not RSPO Certified, ,2020/09/01 00:00:00+00,8.53507,-72.63589,"8.53507, -72.63589",-72.63589,8.53507,COL,Colombia,Norte de Santander,Tibú,1-Fully Verified, , 
111.583783,0.51795,357,PO1000007532,TRIPUTRA AGRO PERSADA,BUANA HIJAU ABADI,BUANA HIJAU ABADI,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.51795,111.583783,"0.51795, 111.583783",111.583783,0.51795,IDN,Indonesia,Kalimantan Barat,Sintang,2-High Confidence, , 
109.817139,1.26689,358,PO1000007533,GAMA PLANTATIONS,WAWASAN KEBUN NUSANTARA,SUNGAI KUMBAH,Not RSPO Certified, ,2020/09/01 00:00:00+00,1.26689,109.817139,"1.26689, 109.817139",109.817139,1.26689,IDN,Indonesia,Kalimantan Barat,Bengkayang,1-Fully Verified, , 
111.19205,0.08311,359,PO1000007534,LYMAN AGRO,KALIMANTAN SANGGAR PUSAKA,KALIMANTAN SANGGAR PUSAKA,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.08311,111.19205,"0.08311, 111.19205",111.19205,0.08311,IDN,Indonesia,Kalimantan Barat,Sekadau,1-Fully Verified, , 
105.89459,-1.98953,360,PO1000007535,SAMTAN,PALMINDO MITRA LESTARI,PALMINDO MITRA LESTARI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-1.98953,105.89459,"-1.98953, 105.89459",105.89459,-1.98953,IDN,Indonesia,Bangka Belitung,Bangka,1-Fully Verified, , 
101.291608,3.344606,361,PO1000007536,SIN HUAT HIN,SIN HUAT HIN,SIN HUAT HIN PALM OIL MILL (KUALA SELANGOR) SDN BHD,Not RSPO Certified, ,2020/09/01 00:00:00+00,3.344606,101.291608,"3.344606, 101.291608",101.291608,3.344606,MYS,Malaysia,Selangor,Kuala Selangor,1-Fully Verified, , 
100.291111,1.440833,362,PO1000007537,UNKNOWN,CAHAYA INTI SAWIT,CAHAYA INTI SAWIT,Not RSPO Certified, ,2020/09/01 00:00:00+00,1.440833,100.291111,"1.440833, 100.291111",100.291111,1.440833,IDN,Indonesia,Sumatera Utara,Padang Lawas Utara,1-Fully Verified, , 
117.81144,5.66281,363,PO1000007538,WEE TEE TONG PLANTATIONS SDN BHD,WEE TEE TONG PALM OIL MILL SDN BHD,WEE TEE TONG,Not RSPO Certified, ,2020/09/01 00:00:00+00,5.66281,117.81144,"5.66281, 117.81144",117.81144,5.66281,MYS,Malaysia,Sabah,Kinabatangan,1-Fully Verified, , 
150.6847,-5.624083,364,PO1000007539,NBPOL,NEW BRITAIN PALM OIL,KAPIURA,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-5.624083,150.6847,"-5.624083, 150.6847",150.6847,-5.624083,PNG,Papua New Guinea,West New Britain,Talasea,1-Fully Verified, , 
99.835694,1.55403,365,PO1000007540,UNKNOWN,PALUTA INTI SAWIT,PALUTA INTI SAWIT,Not RSPO Certified, ,2020/09/01 00:00:00+00,1.55403,99.835694,"1.55403, 99.835694",99.835694,1.55403,IDN,Indonesia,Sumatera Utara,Padang Lawas Utara,1-Fully Verified, , 
99.271329,0.51375,366,PO1000007541,UNKNOWN,GRUTI LESTARI PRATAMA,GRUTI LESTARI PRATAMA,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.51375,99.271329,"0.51375, 99.271329",99.271329,0.51375,IDN,Indonesia,Sumatera Utara,Mandailing Natal,1-Fully Verified, , 
-76.17145,-6.121496,367,PO1000007545,GRUPO PALMAS / PALMAS DEL ESPINO,INDUSTRIAS DEL SHANUSI SA,INDUSTRIAS DEL SHANUSI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-6.121496,-76.17145,"-6.121496, -76.17145",-76.17145,-6.121496,PER,Peru,Loreto,Alto Amazonas,2-High Confidence, , 
101.2356,0.113361,368,PO1000007546,SUPERVENTURE,KARYA INDORATA PERSADA,KARYA INDORATA PERSADA,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.113361,101.2356,"0.113361, 101.2356",101.2356,0.113361,IDN,Indonesia,Riau,Kampar,1-Fully Verified, , 
111.6659,0.2295,369,PO1000007547,INCASI RAYA (GUNAS),AGRO SUKSES LESTARI,AGRO SUKSES LESTARI,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.2295,111.6659,"0.2295, 111.6659",111.6659,0.2295,IDN,Indonesia,Kalimantan Barat,Sintang,1-Fully Verified, , 
100.351975,0.93491,370,PO1000007548,MUSIM MAS,INDOMAKMUR SAWIT BERJAYA,INDOMAKMUR SAWIT BERJAYA,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.93491,100.351975,"0.93491, 100.351975",100.351975,0.93491,IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified, , 
113.379145,-2.253034,371,PO1000007549,GCCP RESOURCES,ARJUNA UTAMA SAWIT,ARJUNA UTAMA SAWIT,Not RSPO Certified, ,2020/09/01 00:00:00+00,-2.253034,113.379145,"-2.253034, 113.379145",113.379145,-2.253034,IDN,Indonesia,Kalimantan Tengah,Katingan,1-Fully Verified, , 
112.4899694,-2.0422611,372,PO1000007550,KUALA LUMPUR KEPONG (KLK),KARYA MAKMUR ABADI,KARYA MAKMUR ABADI,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-2.0422611,112.4899694,"-2.0422611, 112.4899694",112.4899694,-2.0422611,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified, , 
-79.362389,0.260694,373,PO1000007552,DANEC,PALMERAS DE LOS ANDES QUININDE,PALMERAS DE LOS ANDES QUININDE,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,0.260694,-79.362389,"0.260694, -79.362389",-79.362389,0.260694,ECU,Ecuador,Esmeraldas,Quinindé,1-Fully Verified, , 
112.874141,-1.438169,374,PO1000007553,AGROSUBUR,KARYA DEWI PUTRA,KATINGAN CENTRAL,Not RSPO Certified, ,2020/09/01 00:00:00+00,-1.438169,112.874141,"-1.438169, 112.874141",112.874141,-1.438169,IDN,Indonesia,Kalimantan Tengah,Katingan,1-Fully Verified, , 
103.4007,-1.962553,375,PO1000007559,PTPN III,PERKEBUNAN NUSANTARA VI,PINANG TINGGI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-1.962553,103.4007,"-1.962553, 103.4007",103.4007,-1.962553,IDN,Indonesia,Jambi,Muaro Jambi,1-Fully Verified, , 
118.31783,4.57883,376,PO1000007560,KENSO TIMUR SDN BHD,KEMABONG SDN BHD,SAPANG PALM OIL MILL,Not RSPO Certified, ,2020/09/01 00:00:00+00,4.57883,118.31783,"4.57883, 118.31783",118.31783,4.57883,MYS,Malaysia,Sabah,Semporna,1-Fully Verified, , 
115.7388,-0.642833,377,PO1000007561,CT AGRO,KUTAI AGRO LESTARI,KUTAI AGRO LESTARI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-0.642833,115.7388,"-0.642833, 115.7388",115.7388,-0.642833,IDN,Indonesia,Kalimantan Timur,Kutai Barat,1-Fully Verified, , 
-79.427202,-0.072,378,PO1000007564,GRUPO LA JOYA,EXTRACTORA LA JOYA CIA LTDA,LA JOYA,Not RSPO Certified, ,2020/09/01 00:00:00+00,-0.072,-79.427202,"-0.072, -79.427202",-79.427202,-0.072,ECU,Ecuador,Santo Domingo de los Tsachilas,La Concordia,1-Fully Verified, , 
-79.38585,0.49036,379,PO1000007565,LA FABRIL,EXTRACTORA AGRICOLA RIO MANSO,PROVASA,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.49036,-79.38585,"0.49036, -79.38585",-79.38585,0.49036,ECU,Ecuador,Esmeraldas,Quinindé,1-Fully Verified, , 
98.698611,3.45222,380,PO1000007566,UNKNOWN,KENCANA PERMATA NUSANTARA,KENCANA PERMATA NUSANTARA,Not RSPO Certified, ,2020/09/01 00:00:00+00,3.45222,98.698611,"3.45222, 98.698611",98.698611,3.45222,IDN,Indonesia,Sumatera Utara,Deli Serdang,1-Fully Verified, , 
100.591778,0.634917,381,PO1000007567,UNKNOWN,LANGGAK INTI LESTARI,LANGGAK INTI LESTARI,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.634917,100.591778,"0.634917, 100.591778",100.591778,0.634917,IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified, , 
102.397516,-3.804606,382,PO1000007568,SUPERVENTURE,CAHAYA SAWIT LESTARI,CAHAYA SAWIT LESTARI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-3.804606,102.397516,"-3.804606, 102.397516",102.397516,-3.804606,IDN,Indonesia,Bengkulu,Bengkulu Tengah,1-Fully Verified, , 
100.1172,1.068972,383,PO1000007569,UNKNOWN,KENCANA UTAMA SEJATI,KENCANA UTAMA SEJATI,Not RSPO Certified, ,2020/09/01 00:00:00+00,1.068972,100.1172,"1.068972, 100.1172",100.1172,1.068972,IDN,Indonesia,Sumatera Utara,Padang Lawas,1-Fully Verified, , 
118.10409,4.828936,384,PO1000007570,QL RESOURCES,QL PLANTATION SDN BHD,QL MILL 2,Not RSPO Certified, ,2020/09/01 00:00:00+00,4.828936,118.10409,"4.828936, 118.10409",118.10409,4.828936,MYS,Malaysia,Sabah,Kunak,1-Fully Verified, , 
110.354369,-1.716225,385,PO1000007571,FIRST RESOURCES,LIMPAH SEJAHTERA,LIMPAH SEJAHTERA,Not RSPO Certified, ,2020/09/01 00:00:00+00,-1.716225,110.354369,"-1.716225, 110.354369",110.354369,-1.716225,IDN,Indonesia,Kalimantan Barat,Ketapang,1-Fully Verified, , 
96.627139,3.98547,386,PO1000007572,UNKNOWN,RAJA MARGA,RAJA MARGA,Not RSPO Certified, ,2020/09/01 00:00:00+00,3.98547,96.627139,"3.98547, 96.627139",96.627139,3.98547,IDN,Indonesia,Aceh,Nagan Raya,1-Fully Verified, , 
101.85549,3.84332,387,PO1000007577,UNKNOWN,RAUB MINING & DEVELOPMENT COMPANY SDN BHD,RAUB,Not RSPO Certified, ,2020/09/01 00:00:00+00,3.84332,101.85549,"3.84332, 101.85549",101.85549,3.84332,MYS,Malaysia,Pahang,Raub,1-Fully Verified, , 
101.993762,2.468325,388,PO1000007579,BELL GROUP,BELL-KSL SDN BHD,BELL-KSL,Not RSPO Certified, ,2020/09/01 00:00:00+00,2.468325,101.993762,"2.468325, 101.993762",101.993762,2.468325,MYS,Malaysia,Negeri Sembilan,Port Dickson,1-Fully Verified, , 
107.901472,-2.733417,389,PO1000007580,DELLOYD,REBINMAS JAYA,REBINMAS JAYA,Not RSPO Certified, ,2020/09/01 00:00:00+00,-2.733417,107.901472,"-2.733417, 107.901472",107.901472,-2.733417,IDN,Indonesia,Bangka Belitung,Belitung,1-Fully Verified, , 
102.667208,2.401573,390,PO1000007581,DUPONT & LEOSK ENTERPRISES,MILIK MESTIKA SDN BHD,MILIK MESTIKA,Not RSPO Certified, ,2020/09/01 00:00:00+00,2.401573,102.667208,"2.401573, 102.667208",102.667208,2.401573,MYS,Malaysia,Johor,Ledang,1-Fully Verified, , 
150.2128,-5.591861,391,PO1000007582,NBPOL,NEW BRITAIN PALM OIL,KUMBANGO,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-5.591861,150.2128,"-5.591861, 150.2128",150.2128,-5.591861,PNG,Papua New Guinea,West New Britain,Talasea,1-Fully Verified, , 
98.153056,3.69194,392,PO1000007585,PTPN III,PERKEBUNAN NUSANTARA II,KWALA SAWIT,Not RSPO Certified, ,2020/09/01 00:00:00+00,3.69194,98.153056,"3.69194, 98.153056",98.153056,3.69194,IDN,Indonesia,Sumatera Utara,Langkat,1-Fully Verified, , 
110.454143,-0.02874,393,PO1000007586,PTPN III,PERKEBUNAN NUSANTARA XIII,KEBUN RIMBA BELIAN,Not RSPO Certified, ,2020/09/01 00:00:00+00,-0.02874,110.454143,"-0.02874, 110.454143",110.454143,-0.02874,IDN,Indonesia,Kalimantan Barat,Sanggau,1-Fully Verified, , 
111.0251,0.044667,394,PO1000007587,MULTI PRIMA ENTAKAI,PERMATA HIJAU SARANA,SERARAS,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.044667,111.0251,"0.044667, 111.0251",111.0251,0.044667,IDN,Indonesia,Kalimantan Barat,Sekadau,1-Fully Verified, , 
100.002981,-0.02709,395,PO1000007589,UNKNOWN,RIMBO PANJANG SUMBER MAKMUR,RIMBO PANJANG SUMBER MAKMUR,Not RSPO Certified, ,2020/09/01 00:00:00+00,-0.02709,100.002981,"-0.02709, 100.002981",100.002981,-0.02709,IDN,Indonesia,Sumatera Barat,Pasaman Barat,1-Fully Verified, , 
102.794783,-0.64075,396,PO1000007590,UNKNOWN,RIAU AGRI,RIAU AGRI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-0.64075,102.794783,"-0.64075, 102.794783",102.794783,-0.64075,IDN,Indonesia,Riau,Indragiri Hilir,2-High Confidence, , 
100.73253,0.986753,397,PO1000007591,UNKNOWN,ROHUL PALMINDO,ROHUL PALMINDO,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.986753,100.73253,"0.986753, 100.73253",100.73253,0.986753,IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified, , 
113.977079,4.136427,398,PO1000007593,SARAWAK OIL PALMS BERHAD,SARAWAK OIL PALMS BERHAD,SARAWAK OIL PALMS,Not RSPO Certified, ,2020/09/01 00:00:00+00,4.136427,113.977079,"4.136427, 113.977079",113.977079,4.136427,MYS,Malaysia,Sarawak,Miri,1-Fully Verified, , 
99.883139,-0.049639,399,PO1000007594,UNKNOWN,SARI BUAH SAWIT,SARI BUAH SAWIT,Not RSPO Certified, ,2020/09/01 00:00:00+00,-0.049639,99.883139,"-0.049639, 99.883139",99.883139,-0.049639,IDN,Indonesia,Sumatera Barat,Pasaman Barat,1-Fully Verified, , 
101.28869,1.255978,400,PO1000007595,UNKNOWN,SEBANGA MULTI SAWIT,SEBANGA MULTI SAWIT,Not RSPO Certified, ,2020/09/01 00:00:00+00,1.255978,101.28869,"1.255978, 101.28869",101.28869,1.255978,IDN,Indonesia,Riau,Bengkalis,1-Fully Verified, , 
102.196417,-0.002078,401,PO1000007596,ASTRA AGRO LESTARI,SARI LEMBAH SUBUR,SARI LEMBAH SUBUR 2,Not RSPO Certified, ,2020/09/01 00:00:00+00,-0.002078,102.196417,"-0.002078, 102.196417",102.196417,-0.002078,IDN,Indonesia,Riau,Pelalawan,1-Fully Verified, , 
113.007276,-2.487427,402,PO1000007598,SINAR JAYA AGRO INVESTAMA (SJAI),SINAR JAYA INTI MULYA,SINAR JAYA INTI MULYA (KT),Not RSPO Certified, ,2020/09/01 00:00:00+00,-2.487427,113.007276,"-2.487427, 113.007276",113.007276,-2.487427,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified, , 
115.58972,-0.66144,403,PO1000007599,TSANI HUTANI ABADI (THA),KRUING LESTARI JAYA,SUNGAI PERAK,Not RSPO Certified, ,2020/09/01 00:00:00+00,-0.66144,115.58972,"-0.66144, 115.58972",115.58972,-0.66144,IDN,Indonesia,Kalimantan Timur,Kutai Barat,1-Fully Verified, , 
